p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2467	1.17688253351695e-07	-0.275744508693062	0.033	0.32	4.07910051135844e-07	3	WFS1
2468	1.24828829106013e-07	-0.289238619257576	0.056	0.363	4.29451831004365e-07	3	SNHG12
2469	1.25799675561742e-07	-0.265052994497239	0.011	0.273	4.32529019327855e-07	3	REPS2
2470	1.30136902201482e-07	-0.303709372730588	0.033	0.318	4.46047084118259e-07	3	KCTD10
2471	1.30136902201482e-07	-0.30717572031971	0.033	0.318	4.46047084118259e-07	3	UBE3B
2472	1.31211113569491e-07	-0.253414675763225	0.056	0.363	4.49551318302056e-07	3	PCAT6
2473	1.32431661391689e-07	-0.294905713420645	0.022	0.296	4.53295142992078e-07	3	LRR1
2474	1.32431936713339e-07	-0.308962551442273	0.067	0.353	4.53295142992078e-07	3	SHLD1
2475	1.35067421918482e-07	-0.257766975432981	0.067	0.351	4.60922665731942e-07	3	TPTEP2
2476	1.39078610611987e-07	-0.289877179597381	0.044	0.316	4.72900688359581e-07	3	NBPF25P
2477	1.43839930061139e-07	0.278460755231725	0.311	0.845	4.87392494642166e-07	3	HYAL3
2478	1.43839930061139e-07	0.278460755231725	0.311	0.845	4.87392494642166e-07	3	NAA80
2479	1.43915224274413e-07	0.257964390376575	0.156	0.533	4.87440040298858e-07	3	DDX31
2480	1.43915224274413e-07	0.257449892332425	0.156	0.533	4.87440040298858e-07	3	GTF3C4
2481	1.45323389678164e-07	-0.359184702960222	0.011	0.271	4.91889177522395e-07	3	IFT43
2482	1.47096684670294e-07	0.294848655650116	0.589	0.947	4.9759391168284e-07	3	BSG
2483	1.61737753324757e-07	-0.281589744836222	0.056	0.359	5.42068503831862e-07	3	FIG4
2484	1.61737753324757e-07	-0.282657462136606	0.056	0.359	5.42068503831862e-07	3	AK9
2485	1.69334829240893e-07	0.313693233193438	0.289	0.757	5.65588319919994e-07	3	ZC3H4
2486	1.75583361110487e-07	-0.300907461058866	0.033	0.314	5.8390956331703e-07	3	PUS7
2487	1.77250634725225e-07	-0.306850561797716	0.033	0.314	5.89147847859712e-07	3	CEP162
2488	1.78933209147291e-07	-0.260985826389803	0.033	0.314	5.94351367206332e-07	3	ZNF66
2489	1.79018573993353e-07	-0.489391859550793	0	0.245	5.94495398173373e-07	3	LINC00680-GUSBP4
2490	1.87727278870056e-07	0.321919030349321	0.189	0.59	6.21156760137308e-07	3	STRADA
2491	1.93589816085468e-07	0.301474606497935	0.222	0.631	6.38986348406174e-07	3	ATG16L1
2492	1.93945695883297e-07	-0.306213481718537	0.033	0.312	6.39713448306746e-07	3	SNORA73A
2493	1.93945695883297e-07	-0.32715244548808	0.033	0.312	6.39713448306746e-07	3	RCC1
2494	1.96711529484826e-07	-0.334379055924473	0.033	0.312	6.48254369368119e-07	3	KMT5B
2495	1.97641917027682e-07	-0.310023408717863	0.033	0.312	6.50919109401115e-07	3	ERI3
2496	2.00404246058292e-07	-0.256341973822946	0.056	0.331	6.59096432342519e-07	3	DDX58
2497	2.00458669596471e-07	-0.273079778298936	0.033	0.312	6.59198833674176e-07	3	BTF3
2498	2.07802935363744e-07	-0.380938556393203	0.022	0.288	6.79953495704716e-07	3	SMIM1
2499	2.22344156275925e-07	0.326379994129021	0.5	0.957	7.23981521872368e-07	3	LOC102725254
2500	2.24538514652325e-07	-0.387501715315504	0.011	0.265	7.30408151489699e-07	3	MIR181A1HG
2501	2.27294183493463e-07	0.330326823562504	0.5	0.957	7.38862706953314e-07	3	RAB3A
2502	2.57621568084034e-07	-0.345086098666725	0.011	0.263	8.28410056543765e-07	3	SEC61G-DT
2503	2.57621568084034e-07	-0.645504943923798	0.011	0.263	8.28410056543765e-07	3	SEC61G
2504	2.59247438672075e-07	-0.261236002708919	0.067	0.373	8.3325959424213e-07	3	LOC389641
2505	2.60076845408339e-07	-0.347067520511687	0.022	0.286	8.35545938369521e-07	3	RUVBL1-AS1
2506	2.60426238957492e-07	-0.331930543200274	0.056	0.327	8.36099075214895e-07	3	LINC00467
2507	2.65326957122511e-07	-0.288807628704196	0.056	0.351	8.50001151569366e-07	3	CTSC
2508	2.67141611036025e-07	-0.300884340446627	0.033	0.308	8.55137123554988e-07	3	TCAF1
2509	2.7786085948211e-07	0.38034074241334	0.189	0.555	8.86342951246348e-07	3	RPL13
2510	2.7786085948211e-07	0.371156008144933	0.189	0.555	8.86342951246348e-07	3	SNORD68
2511	2.93679208272468e-07	0.297720349052081	0.278	0.727	9.32576000421776e-07	3	PRICKLE4
2512	2.93980566624965e-07	-0.390092651854589	0.011	0.261	9.33345435111361e-07	3	MORN4
2513	2.96141194265401e-07	-0.334746454103687	0.033	0.306	9.3946753177975e-07	3	FASTKD3
2514	2.96141194265401e-07	-0.336628240556233	0.033	0.306	9.3946753177975e-07	3	MTRR
2515	2.98415258197684e-07	-0.277524639898308	0.011	0.261	9.44775831987679e-07	3	TSPAN4
2516	2.98415258197684e-07	-0.278896101681333	0.011	0.261	9.44775831987679e-07	3	POLR2L
2517	2.98415258197684e-07	-0.354915927126219	0.011	0.261	9.44775831987679e-07	3	MTHFD1L
2518	3.15526048024252e-07	0.256631862725598	0.156	0.522	9.93613954991936e-07	3	ATP6V0CP3
2519	3.2437177974431e-07	0.406759254023913	0.311	0.771	1.01999466443259e-06	3	TPRN
2520	3.26475356599972e-07	0.268743739063755	0.256	0.735	1.02581173485131e-06	3	CNNM2
2521	3.26475356599972e-07	0.268474523488778	0.256	0.735	1.02581173485131e-06	3	LOC107984265
2522	3.34976369177352e-07	0.2682807789257	0.211	0.657	1.05065662961809e-06	3	RAB33B
2523	3.42947026655451e-07	0.351125944611077	0.3	0.759	1.0739906497993e-06	3	ZNF706
2524	3.56749883542557e-07	-0.308549387464078	0.022	0.282	1.11131495030694e-06	3	ZNF329
2525	3.65408485452162e-07	-0.261647278902492	0.033	0.304	1.13578763563131e-06	3	ESAM
2526	3.67670586337822e-07	0.268703513837451	0.167	0.522	1.14231712078419e-06	3	MCOLN2
2527	3.93172924355877e-07	-0.341770403490207	0.022	0.28	1.21501593556133e-06	3	CCDC93
2528	4.19856883065123e-07	-0.253740862389804	0	0.233	1.28833482806769e-06	3	TTLL6
2529	4.34512623811869e-07	0.261806121791067	0.233	0.704	1.32941513642916e-06	3	NFKBIA
2530	4.55681896936935e-07	-0.329506463259438	0.011	0.255	1.38937822669042e-06	3	EFCAB6
2531	4.91309460240743e-07	0.251611079446792	0.167	0.543	1.48759192331102e-06	3	SNORA6
2532	5.1033795673706e-07	-0.307899782261663	0.044	0.32	1.54092123107797e-06	3	MRPS2
2533	5.17296955479218e-07	-0.305724326048238	0.044	0.32	1.55894015956034e-06	3	C9orf116
2534	5.2061455339639e-07	-0.349879912025426	0.044	0.318	1.56793660634021e-06	3	BECN1
2535	5.2061455339639e-07	-0.350949442214565	0.044	0.318	1.56793660634021e-06	3	MIR6781
2536	5.55131014792055e-07	0.284018986333184	0.344	0.794	1.66357120852411e-06	3	TMEM127
2537	5.55131014792055e-07	0.283175132996258	0.344	0.794	1.66357120852411e-06	3	CIAO1
2538	5.79537331508277e-07	-0.266519617946353	0.011	0.251	1.73048135474734e-06	3	ZFPL1
2539	5.79537331508277e-07	-0.344388027216436	0.011	0.251	1.73048135474734e-06	3	CDCA5
2540	5.86588029627943e-07	0.408846525907967	0.189	0.547	1.74968886772162e-06	3	AUNIP
2541	5.901112932895e-07	-0.258593783184231	0.078	0.351	1.7598272628683e-06	3	ZNF621
2542	5.94049577868193e-07	-0.309189678770733	0.011	0.251	1.76989384282864e-06	3	CACNA1G-AS1
2543	5.94049577868193e-07	-0.327931131240923	0.011	0.251	1.76989384282864e-06	3	CACNA1G
2544	6.02924405380198e-07	-0.301558489394423	0.011	0.251	1.79406928866785e-06	3	SETD6
2545	6.02924405380198e-07	-0.312979644590502	0.011	0.251	1.79406928866785e-06	3	TRPC1
2546	6.48233600977107e-07	0.275222309641779	0.378	0.884	1.91336193160844e-06	3	CDCA3
2547	6.55166649205809e-07	0.279984874177559	0.378	0.884	1.93286110881385e-06	3	USP5
2548	6.59411050649445e-07	0.259295548858863	0.156	0.545	1.94436964695144e-06	3	NXF1
2549	6.60067747208426e-07	0.330255735219041	0.378	0.82	1.94590061656206e-06	3	CDC37
2550	6.60067747208426e-07	0.330220773347365	0.378	0.82	1.94590061656206e-06	3	MIR1181
2551	7.03197744324843e-07	-0.309550301515897	0.022	0.271	2.06466326611382e-06	3	AGL
2552	7.04762930546351e-07	0.277709882643574	0.211	0.559	2.06797183320986e-06	3	EVA1B
2553	7.16289929401775e-07	0.275706970045668	0.167	0.553	2.09940143213668e-06	3	ATG10
2554	7.17300298951342e-07	-0.25483804918993	0.033	0.294	2.10214510429813e-06	3	ATOX1
2555	7.25858155285721e-07	0.306252508445007	0.3	0.79	2.12480525353391e-06	3	RNU12
2556	7.25858155285721e-07	0.305454137597846	0.3	0.79	2.12480525353391e-06	3	POLDIP3
2557	7.40448098827307e-07	0.327027819235516	0.122	0.451	2.16237123011499e-06	3	FOXP1
2558	7.41171694496746e-07	0.328683087449351	0.278	0.676	2.16403787066729e-06	3	RAB11FIP4
2559	7.49974296520271e-07	0.293581897646629	0.267	0.69	2.18770841009886e-06	3	SLCO4A1
2560	7.51732187966288e-07	0.325414334392211	0.2	0.639	2.19215854999091e-06	3	SIAH2
2561	7.67695550760624e-07	0.295349253037147	0.156	0.508	2.23410691429844e-06	3	PPP6R2
2562	7.70216936823995e-07	0.283654096829821	0.233	0.712	2.24121410677188e-06	3	COQ10B
2563	7.74107763017503e-07	0.391491718478553	0.167	0.535	2.25207281066151e-06	3	CKLF
2564	7.7999943459666e-07	0.346747669132772	0.167	0.535	2.26828066520728e-06	3	CKLF-CMTM1
2565	7.80818336130784e-07	-0.349989816352629	0.011	0.247	2.27042882802816e-06	3	TMEM44-AS1
2566	7.81501098529896e-07	0.270428673323306	0.256	0.741	2.27218073090446e-06	3	DUSP10
2567	7.87116701997959e-07	0.259949471796164	0.2	0.641	2.28756801678195e-06	3	ING3
2568	8.04503758121646e-07	-0.260149764164776	0.044	0.314	2.33402561044885e-06	3	SNORA13
2569	9.10141929687307e-07	-0.326672576240353	0.011	0.245	2.61424531746916e-06	3	SMYD4
2570	9.10141929687307e-07	-0.327583076094898	0.011	0.245	2.61424531746916e-06	3	RPA1
2571	9.23988820318612e-07	0.255889095862132	0.089	0.394	2.65052204466548e-06	3	ZNF613
2572	9.3996832932192e-07	-0.323218528661912	0.022	0.267	2.69390336115375e-06	3	PCTP
2573	9.77713874817329e-07	-0.350273988415075	0.1	0.394	2.79105956579812e-06	3	LINC00877
2574	1.00208456122427e-06	0.251153572929948	0.2	0.557	2.85343604009409e-06	3	FRS3
2575	1.05001225494009e-06	-0.302143295659099	0.011	0.243	2.97971898752774e-06	3	MORN5
2576	1.05001225494009e-06	-0.363903639252525	0.011	0.243	2.97971898752774e-06	3	NDUFA8
2577	1.0550316351734e-06	0.25848196781616	0.2	0.559	2.99276285167386e-06	3	FYTTD1
2578	1.06313614053495e-06	-0.274241698180211	0.022	0.265	3.01333681086642e-06	3	UHMK1
2579	1.06488089573122e-06	0.355363524707392	0.444	0.906	3.01767779712321e-06	3	INPP5A
2580	1.06846727615944e-06	0.29630685183079	0.222	0.684	3.02693186411582e-06	3	LOC114841040
2581	1.07604602345387e-06	0.353441588010252	0.444	0.906	3.04687754185344e-06	3	LOC107984282
2582	1.11134239292333e-06	0.305442145240756	0.111	0.433	3.13240755914376e-06	3	COX17
2583	1.21068584124168e-06	-0.271046029709904	0.033	0.286	3.38578187196486e-06	3	HSD17B11
2584	1.24141259391134e-06	-0.331402472864203	0.067	0.318	3.46077075988263e-06	3	CLIP1
2585	1.26141330365553e-06	-0.289312414426794	0.033	0.286	3.51168630867203e-06	3	SAT2
2586	1.27166242377467e-06	0.282688989282795	0.156	0.533	3.53778360980734e-06	3	LARP1
2587	1.30700014385274e-06	0.252417133228049	0.167	0.502	3.62540451465356e-06	3	UBE2L6
2588	1.31897540285677e-06	0.381558772369568	0.244	0.678	3.65611405490272e-06	3	SLC25A11
2589	1.31897540285677e-06	0.38131888229891	0.244	0.678	3.65611405490272e-06	3	RNF167
2590	1.36865931854655e-06	-0.339319993197705	0.011	0.239	3.78703181474574e-06	3	COX7B
2591	1.37674135724335e-06	0.260221779258504	0.267	0.653	3.80691780790149e-06	3	BRF1
2592	1.37674135724335e-06	0.258594588146586	0.267	0.653	3.80691780790149e-06	3	PACS2
2593	1.38595766859442e-06	0.27788862153885	0.2	0.584	3.82940983161564e-06	3	RPN2
2594	1.38595766859442e-06	0.27345780089092	0.2	0.584	3.82940983161564e-06	3	MROH8
2595	1.41720386492839e-06	-0.296807687989411	0.022	0.261	3.90963744318564e-06	3	CCDC28B
2596	1.4945038699778e-06	-0.319220239036144	0.011	0.237	4.10209648477278e-06	3	MESP1
2597	1.55403801574181e-06	-0.346530298832206	0.011	0.237	4.25518998951473e-06	3	MAP3K13
2598	1.5711714015034e-06	-0.263426548803979	0.022	0.259	4.2968067707513e-06	3	CRYZ
2599	1.58308013300246e-06	-0.297453633501133	0.067	0.314	4.32592425184869e-06	3	PDYN-AS1
2600	1.66130269923828e-06	0.344069368872466	0.2	0.541	4.52236346536624e-06	3	SERHL
2601	1.66499167497763e-06	0.456354383508248	0.233	0.671	4.53181916765306e-06	3	SRSF5
2602	1.67742033660935e-06	0.425759563907677	0.2	0.602	4.5647699931168e-06	3	AAGAB
2603	1.67742033660935e-06	0.424845722938517	0.2	0.602	4.5647699931168e-06	3	IQCH
2604	1.68861023614825e-06	0.393207400327917	0.233	0.671	4.59345473329316e-06	3	LOC100289511
2605	1.7814231116771e-06	0.288722006753453	0.178	0.547	4.8306105970154e-06	3	HLA-A
2606	1.80774076492332e-06	-0.257835909207844	0.056	0.322	4.89634655369671e-06	3	CAPS2
2607	1.92436186807838e-06	-0.369422343008555	0	0.21	5.18690834123927e-06	3	SIN3B
2608	1.92770970493214e-06	-0.255559556308223	0.067	0.32	5.19543736242159e-06	3	SNX29
2609	1.93083171219055e-06	-0.262023358768466	0.044	0.298	5.20335617640689e-06	3	SIPA1L2
2610	1.97163997468694e-06	0.257913723651063	0.233	0.696	5.30316021160551e-06	3	SLAIN2
2611	2.01094767783584e-06	-0.271454356409169	0.011	0.233	5.40177414276895e-06	3	LOC646938
2612	2.02075014065079e-06	-0.337484431962687	0.011	0.233	5.42599906075718e-06	3	USP27X
2613	2.02075014065079e-06	-0.338304629524632	0.011	0.233	5.42599906075718e-06	3	USP27X-AS1
2614	2.05988249901709e-06	-0.283767548458797	0.022	0.255	5.52274047164962e-06	3	MCM8-AS1
2615	2.05988249901709e-06	-0.285491190750154	0.022	0.255	5.52274047164962e-06	3	CRLS1
2616	2.11406784949318e-06	0.268159375555847	0.189	0.596	5.65569592813566e-06	3	ARRB2
2617	2.1222269060695e-06	0.296688353054435	0.156	0.527	5.67645063121132e-06	3	DCP2
2618	2.13168054520169e-06	0.315062071758552	0.356	0.82	5.69904431365925e-06	3	TOB1
2619	2.18742182365095e-06	0.261221461142343	0.5	0.859	5.83340091265656e-06	3	SNRPA
2620	2.19960529293179e-06	0.33522176565355	0.2	0.618	5.86347368179868e-06	3	HSPH1
2621	2.2030228058413e-06	0.271889836104842	0.178	0.571	5.87147788013837e-06	3	LYRM4
2622	2.2030228058413e-06	0.271450172679727	0.178	0.571	5.87147788013837e-06	3	FARS2
2623	2.20446932704816e-06	-0.352504908065249	0	0.208	5.87478000760237e-06	3	APP
2624	2.21968243680392e-06	0.286727269446607	0.256	0.673	5.90975834637025e-06	3	RBM48
2625	2.27389575303182e-06	0.253250592032667	0.267	0.61	6.04500066501425e-06	3	SLC35C1
2626	2.28581047091378e-06	0.260679235447408	0.5	0.859	6.07439325949646e-06	3	C19orf54
2627	2.30827347041327e-06	0.316678766423003	0.122	0.445	6.12833400178094e-06	3	SH2D2A
2628	2.31682933986087e-06	0.472280069791374	0.2	0.571	6.15047248648988e-06	3	OLMALINC
2629	2.31974354523444e-06	0.25343959103114	0.289	0.82	6.15589955329064e-06	3	NRL
2630	2.32076472150493e-06	0.284051540674873	0.356	0.82	6.15803214957256e-06	3	TOB1-AS1
2631	2.34025291621583e-06	0.292118217237171	0.211	0.641	6.20450869151648e-06	3	UVRAG
2632	2.34025291621583e-06	0.291779584031576	0.211	0.641	6.20450869151648e-06	3	UVRAG-DT
2633	2.37084542531801e-06	-0.27188027334734	0.056	0.3	6.27738485216322e-06	3	CTDSPL
2634	2.37084542531801e-06	-0.273362646313077	0.056	0.3	6.27738485216322e-06	3	ITGA9-AS1
2635	2.38578270005191e-06	0.255984899822971	0.133	0.478	6.31457231326504e-06	3	XRCC4
2636	2.38578270005191e-06	0.255953524020379	0.133	0.478	6.31457231326504e-06	3	TMEM167A
2637	2.45954996382561e-06	0.349264260055643	0.256	0.71	6.48737242135775e-06	3	C12orf57
2638	2.52431655324406e-06	-0.256750856437007	0	0.206	6.63594248446133e-06	3	CLEC7A
2639	2.52431655324406e-06	-0.32083625811896	0	0.206	6.63594248446133e-06	3	PRDM15
2640	2.55010911017017e-06	0.342887567807183	0.233	0.655	6.69814777596612e-06	3	NASP
2641	2.72702596974814e-06	-0.276865808303249	0.011	0.229	7.12620871461449e-06	3	EPSTI1
2642	2.85803200042596e-06	-0.250512970650715	0.067	0.316	7.43929304239611e-06	3	CHUK
2643	3.03308176717441e-06	0.497130296500646	0.189	0.555	7.85736666819859e-06	3	MRPS6
2644	3.0608356295242e-06	0.320326210596389	0.289	0.718	7.92129037894877e-06	3	LNPEP
2645	3.08488065738358e-06	0.395144300384956	0.267	0.684	7.98038771250398e-06	3	SMAD7
2646	3.11439644518276e-06	0.266643097777598	0.167	0.484	8.04592682064328e-06	3	NECAP2
2647	3.12015432880586e-06	-0.304213496013803	0.011	0.227	8.05075262576288e-06	3	ZNF212
2648	3.16423382153886e-06	0.25985772058875	0.167	0.461	8.1560705505646e-06	3	SCML4
2649	3.20451452573665e-06	0.355266939800125	0.311	0.79	8.24638115272977e-06	3	MXD1
2650	3.30593709818056e-06	-0.35658926427791	0	0.202	8.49116790111578e-06	3	HYI
2651	3.34887062670819e-06	0.315447429265476	0.156	0.516	8.58961147290381e-06	3	DXO
2652	3.34887062670819e-06	0.314351940569504	0.156	0.516	8.58961147290381e-06	3	STK19
2653	3.34991546041192e-06	-0.295098391816412	0.033	0.269	8.59087306920459e-06	3	DPF3
2654	3.48515059849548e-06	0.349473315064197	0.233	0.62	8.91023825791288e-06	3	PFN1
2655	3.48515059849548e-06	0.335832488548271	0.233	0.62	8.91023825791288e-06	3	ENO3
2656	3.57885916439333e-06	0.278317057174049	0.189	0.584	9.12673570869208e-06	3	RPL26
2657	3.67624995921378e-06	0.263431218272459	0.144	0.492	9.3557140695374e-06	3	LARS1
2658	3.78100799260678e-06	-0.349390151156974	0	0.2	9.60849207709132e-06	3	C9orf64
2659	3.83397427012291e-06	0.404267290318341	0.278	0.771	9.7282457569352e-06	3	PRPF40A
2660	3.83397427012291e-06	0.404149868042579	0.278	0.771	9.7282457569352e-06	3	ARL6IP6
2661	3.85852044431989e-06	0.253633745859092	0.222	0.584	9.78701955352715e-06	3	RBM38-AS1
2662	3.9154768563198e-06	0.283492747104342	0.3	0.696	9.91815690128362e-06	3	LPCAT1
3152	6.78427522492218e-38	0.626066047841062	0.922	0.21	1.92042478791872e-33	4	HCK
3153	6.42577779834145e-36	0.524617530598756	0.511	0.041	1.81894492137651e-32	4	A2M
3154	5.5294050881624e-35	0.60440186944648	0.811	0.178	1.30434058192177e-31	4	PDYN-AS1
3155	1.06888578221037e-33	0.441070135161109	0.622	0.084	2.32745767977145e-30	4	PMFBP1
3156	6.37873547452981e-30	0.47151598086599	0.822	0.284	7.22251460310062e-27	4	IL3RA
3157	8.77200576736819e-28	0.392604748211595	0.778	0.218	6.89747686824698e-25	4	LRRC32
3158	9.93371947216512e-28	0.672262565627301	0.889	0.278	7.59983235401562e-25	4	IL1B
3159	3.32675286365203e-27	0.507526690639142	0.822	0.202	2.41462546952303e-24	4	NCF2
3160	4.07546950804761e-27	0.2976432112682	0.444	0.045	2.74676941343581e-24	4	DCSTAMP
3161	5.23198264373213e-27	0.465682892929646	0.411	0.039	3.36594847036648e-24	4	VCAN
3162	9.03087344189638e-27	0.385557474036655	0.511	0.063	5.21708029632165e-24	4	TIFAB
3163	9.03087344189638e-27	0.300156603797694	0.511	0.063	5.21708029632165e-24	4	DCANP1
3164	1.8617641149095e-26	0.510063642840973	0.544	0.08	1.05401913601487e-23	4	LINC01504
3165	3.55062502264646e-26	0.279717339310152	0.6	0.104	1.89636872671799e-23	4	MIR3198-1
3166	4.30074209289083e-26	0.331890754651505	0.811	0.286	2.25446493376779e-23	4	ZBTB46
3167	2.18121962018712e-25	0.560510938516107	0.911	0.245	1.08322427699363e-22	4	LINC00877
3168	1.00876847131729e-24	0.420142714484919	0.567	0.09	4.50995419881567e-22	4	RAB32
3169	1.81474723714398e-24	0.353638682650936	0.422	0.047	7.66717164803502e-22	4	SNORD129
3170	4.91225971966506e-24	0.259145006422842	0.667	0.143	1.65537304624475e-21	4	RBM47
3171	5.73209494893152e-24	0.410428535763541	0.756	0.2	1.90892249081652e-21	4	SPI1
3172	7.33744811294581e-24	0.29433306738895	0.722	0.18	2.38736946819721e-21	4	CHST15
3173	1.65964866913651e-23	0.279894657964976	0.689	0.204	4.89371613304657e-21	4	GHRH
3174	3.60683887794103e-23	0.362706068420903	0.356	0.035	9.81719116518047e-21	4	HSD17B6
3175	5.67664356838462e-23	0.3176043864867	0.633	0.131	1.48785879157651e-20	4	ARHGEF10L
3176	5.87119376664902e-23	0.404026944304359	0.444	0.057	1.52473286194985e-20	4	SDSL
3177	8.11590479514096e-23	0.39442939700659	0.444	0.059	2.05122247353621e-20	4	ZNF503
3178	8.11590479514096e-23	0.381326997430224	0.444	0.059	2.05122247353621e-20	4	ZNF503-AS2
3179	2.90253445964577e-22	0.413824452646718	0.456	0.063	6.19312552011642e-20	4	WDFY3-AS2
3180	2.90983041005929e-22	0.483757831199743	0.767	0.271	6.19312552011642e-20	4	CYRIA
3181	4.0001604920554e-22	0.555787632093221	1	0.81	8.38759578137869e-20	4	LRRC25
3182	6.53011692320284e-22	0.333279045466975	0.7	0.171	1.3298418686698e-19	4	VASH1
3183	8.45845208169496e-22	0.42911010741101	0.733	0.212	1.6627319658093e-19	4	CEBPD
3184	9.24549496925895e-22	0.3878125959148	0.444	0.061	1.79254949380009e-19	4	PTPRN2-AS1
3185	1.68090223700986e-21	0.264443165114489	0.722	0.171	3.2149526772323e-19	4	KLF4
3186	1.7562969696955e-21	0.413033083244081	0.667	0.145	3.32055207477176e-19	4	MAFB
3187	1.78303569917443e-21	0.443638346318681	0.678	0.208	3.32055207477176e-19	4	GAS2L1
3188	1.78303569917443e-21	0.436406610128376	0.678	0.208	3.32055207477176e-19	4	RASL10A
3189	3.85806403499311e-21	0.260320431996102	0.744	0.253	6.50060825229464e-19	4	NECTIN4
3190	4.85936589267788e-21	0.27781868795312	0.644	0.169	8.0321665016185e-19	4	P2RY2
3191	6.40874268904545e-21	0.435441401641804	0.378	0.049	1.042599306315e-18	4	L3MBTL2-AS1
3192	1.47838994610421e-20	0.312856523214619	0.589	0.157	2.26209644347957e-18	4	METTL22
3193	1.55974196171223e-20	0.361289056804506	0.422	0.059	2.37374278011764e-18	4	KYNU
3194	1.61512788920658e-20	0.381482571538143	0.4	0.053	2.43188431700907e-18	4	PTGS2
3195	1.61512788920658e-20	0.380438646267007	0.4	0.053	2.43188431700907e-18	4	PACERR
3196	1.77292137513414e-20	0.425631202417242	0.933	0.59	2.6413729139959e-18	4	TENT5B
3197	2.04061199023607e-20	0.294761451455287	0.467	0.08	2.92498566921843e-18	4	SFTPD
3198	2.92866192230594e-20	0.258313989751795	0.689	0.204	4.04398209925436e-18	4	SRC
3199	5.28507567186832e-20	0.414002915492896	0.422	0.065	7.02369187998013e-18	4	TM6SF1
3200	1.63252071334288e-19	0.649128237915853	0.889	0.569	2.03576052125978e-17	4	PILRA
3201	1.92530091006903e-19	0.459923499263544	0.8	0.331	2.35928540525212e-17	4	SMG6
3202	2.17001990580389e-19	0.431663562486107	0.489	0.1	2.64770489110305e-17	4	BCL2A1
3203	3.28349888329598e-19	0.256321488161862	0.589	0.137	3.95464111598931e-17	4	FCER1G
3204	6.1556616155752e-19	0.286343971010638	0.456	0.078	7.20034352694576e-17	4	ADGRE2
3205	1.48405099180138e-18	0.339360760418754	0.756	0.267	1.640977790036e-16	4	TREM1
3206	1.52422264516726e-18	0.408243812810697	0.533	0.124	1.67883931582684e-16	4	ADPRH
3207	1.63030458647335e-18	0.329848161604175	0.367	0.051	1.78872216780237e-16	4	TMEM144
3208	1.68420187595633e-18	0.441343302143094	0.656	0.182	1.84072210435119e-16	4	SLC37A2
3209	5.02561185173449e-18	0.32761744126286	0.367	0.051	4.93958314885584e-16	4	SGMS2
3210	1.18238717143853e-17	0.35348476965059	0.889	0.424	1.11195460670799e-15	4	LYN
3211	1.49340509648994e-17	0.472455306854343	0.889	0.504	1.39979530020996e-15	4	TPPP3
3212	1.61790803669645e-17	0.348543445033337	0.789	0.251	1.50651719719627e-15	4	LOC101929705
3213	1.70284919006356e-17	0.356449310527112	0.411	0.069	1.57524679814148e-15	4	KCNJ2
3214	2.11016380615331e-17	0.343773030060352	0.922	0.547	1.91450021989685e-15	4	BEST1
3215	2.72871565286222e-17	0.429199128578574	0.7	0.273	2.46778766727064e-15	4	LINC00528
3216	2.8016131802061e-17	0.388248174582526	0.733	0.343	2.52564535962083e-15	4	CD300LB
3217	2.86048125926719e-17	0.475787236821483	0.744	0.324	2.57052834939925e-15	4	B3GNT5
3218	4.20169911817233e-17	0.360934173522986	0.456	0.092	3.70521797314966e-15	4	JAG1
3219	5.09554088346128e-17	0.383813323044482	0.778	0.361	4.42452379718216e-15	4	LINC00482
3220	6.43290236095417e-17	0.384896404563859	0.744	0.282	5.51806567065241e-15	4	CPNE5
3221	6.4723557828937e-17	0.437352936103748	0.722	0.288	5.53513520079674e-15	4	SLC22A4
3222	9.29668542739322e-17	0.398896265884239	0.922	0.586	7.74003748215353e-15	4	CATIP
3223	1.06757860903783e-16	0.494527049182206	0.689	0.306	8.86215474663746e-15	4	TNFAIP2
3224	1.11737667986804e-16	0.478220656348258	0.744	0.353	9.24841569503644e-15	4	APOBEC3A-B
3225	1.12962623276573e-16	0.564875281729713	0.922	0.586	9.32254512271122e-15	4	CATIP-AS1
3226	1.1465278867912e-16	0.477664067198036	0.744	0.353	9.43452467773209e-15	4	APOBEC3A
3227	1.2198601033099e-16	0.493345408792731	0.689	0.306	1.00088637519981e-14	4	LINC00677
3228	1.41368911741594e-16	0.29860199385357	0.7	0.3	1.14662744546399e-14	4	NFILZ
3229	1.9607534300062e-16	0.323113676821022	0.678	0.245	1.56788269331033e-14	4	KCTD15
3230	2.11849073071737e-16	0.304619569634315	0.733	0.259	1.67977919088002e-14	4	HBEGF
3231	2.14863048516015e-16	0.460726489959149	0.744	0.353	1.69891852355945e-14	4	APOBEC3B-AS1
3232	2.2537934741014e-16	0.444864574083479	0.911	0.643	1.77217032976078e-14	4	DOK3
3233	2.37836470061602e-16	0.329861870681508	0.778	0.461	1.86494098560492e-14	4	LOC101927787
3234	2.66480924139228e-16	0.318431998639936	0.733	0.306	2.07232843945306e-14	4	IRAK2
3235	2.76880395640797e-16	0.25127469282445	0.689	0.245	2.14730229024768e-14	4	HLA-DOA
3236	3.04971824268002e-16	0.390675982732172	0.8	0.369	2.34587973629194e-14	4	DENND5A
3237	3.33834832783044e-16	0.440248717900889	0.522	0.151	2.55401692205125e-14	4	LIPN
